tarih,sube_kodu,sube_adi,il,ilce,sube_tipi,kabul_edilen,teslim_edilen,bekleyen,geciken,iade_edilen,ortalama_teslim_suresi,toplam_personel,dagitici_sayisi,gise_personeli,izinli_personel,fazla_mesai_saati,sikayet_sayisi,basarisiz_teslimat,hasarli_gonderi,yanlis_teslimat,toplam_gelir,kargo_geliri,bankacilik_islem_sayisi,tahsilat_sayisi,hava_durumu,resmi_tatil,bayram_donemi,bolgesel_yogunluk,teslim_basarisi_pct,gecikme_orani_pct,iade_orani_pct,sikayet_orani_binde,personel_verimliligi,dagitici_is_yuku,gonderi_basi_gelir
2026-02-16,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,548,517,18,20,13,1.56,25,10,10,0,9.7,4,13,2,1,29221.44,23697.17,251,89,Açık,0,0,1.27,94.34,3.65,2.37,7.74,20.68,54.8,53.32
2026-02-16,S005,İzmir Konak,İzmir,Konak,Merkez,563,513,39,47,11,1.35,23,9,9,0,18.1,6,11,2,1,24486.97,19947.62,259,93,Açık,0,0,1.33,91.12,8.35,1.95,11.7,22.3,62.56,43.49
2026-02-16,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,437,375,56,57,6,1.94,19,7,7,1,19.4,8,19,1,1,20560.88,16233.8,196,64,Yağmurlu,0,0,1.06,85.81,13.04,1.37,21.33,19.74,62.43,47.05
2026-02-16,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,491,431,51,55,9,1.64,20,8,7,2,25.8,8,11,1,2,23880.46,20342.55,158,62,Açık,0,0,1.18,87.78,11.2,1.83,18.56,21.55,61.38,48.64
2026-02-16,S008,Konya Selçuklu,Konya,Selçuklu,Orta,402,369,27,32,6,1.9,16,6,5,0,15.3,7,11,3,1,17956.31,14001.47,179,78,Açık,0,0,0.9,91.79,7.96,1.49,18.97,23.06,67.0,44.67
2026-02-16,S009,Samsun İlkadım,Samsun,İlkadım,Orta,369,341,20,22,8,1.49,15,6,4,0,10.0,2,10,1,1,17821.19,13639.92,201,96,Açık,0,0,0.92,92.41,5.96,2.17,5.87,22.73,61.5,48.3
2026-02-16,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,277,221,52,54,4,2.52,14,5,4,2,21.0,8,31,1,1,11445.1,8168.41,122,51,Karlı,0,0,0.68,79.78,19.49,1.44,36.2,15.79,55.4,41.32
2026-02-17,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,418,388,20,26,10,1.3,24,9,10,1,9.0,5,11,2,1,21046.66,17998.07,135,50,Bulutlu,0,0,1.26,92.82,6.22,2.39,12.89,16.17,46.44,50.35
2026-02-17,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,470,415,48,53,7,1.85,21,8,8,2,24.8,6,13,1,2,21006.73,16592.86,166,63,Açık,0,0,1.36,88.3,11.28,1.49,14.46,19.76,58.75,44.7
2026-02-17,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,460,437,14,21,9,1.37,28,11,12,0,1.6,1,10,2,1,23874.07,18238.35,239,93,Açık,0,0,1.45,95.0,4.57,1.96,2.29,15.61,41.82,51.9
2026-02-17,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,486,465,11,14,10,1.22,25,10,10,0,8.4,5,11,1,1,25077.47,20989.97,182,85,Açık,0,0,1.41,95.68,2.88,2.06,10.75,18.6,48.6,51.6
2026-02-17,S005,İzmir Konak,İzmir,Konak,Merkez,460,423,27,29,10,1.37,23,9,9,2,18.1,3,15,0,0,22924.41,18368.0,188,70,Açık,0,0,1.34,91.96,6.3,2.17,7.09,18.39,51.11,49.84
2026-02-17,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,384,343,36,36,5,1.8,19,7,7,2,22.9,5,8,1,1,18125.06,13766.03,174,88,Açık,0,0,1.11,89.32,9.38,1.3,14.58,18.05,54.86,47.2
2026-02-17,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,402,343,49,55,10,2.22,20,8,7,4,39.3,8,12,1,1,18130.13,14518.03,176,53,Bulutlu,0,0,1.19,85.32,13.68,2.49,23.32,17.15,50.25,45.1
2026-02-17,S008,Konya Selçuklu,Konya,Selçuklu,Orta,343,293,45,50,5,2.04,16,6,5,2,20.2,8,21,2,1,15895.89,12574.73,144,65,Yağmurlu,0,0,0.96,85.42,14.58,1.46,27.3,18.31,57.17,46.34
2026-02-17,S009,Samsun İlkadım,Samsun,İlkadım,Orta,285,273,8,13,4,1.36,15,6,4,0,3.9,2,7,1,0,12505.74,10706.04,94,30,Açık,0,0,0.85,95.79,4.56,1.4,7.33,18.2,47.5,43.88
2026-02-17,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,285,259,21,26,5,1.83,14,5,4,1,12.3,5,9,1,1,14960.42,11540.57,134,63,Açık,0,0,0.88,90.88,9.12,1.75,19.31,18.5,57.0,52.49
2026-02-18,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,403,370,26,28,7,1.69,24,9,10,0,2.2,5,19,1,1,17555.7,13538.07,150,79,Yağmurlu,0,0,1.29,91.81,6.95,1.74,13.51,15.42,44.78,43.56
2026-02-18,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,398,360,35,37,3,1.9,21,8,8,1,10.9,6,24,2,2,20506.61,16445.5,216,91,Yağmurlu,0,0,1.14,90.45,9.3,0.75,16.67,17.14,49.75,51.52
2026-02-18,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,531,476,47,52,8,1.7,28,11,12,2,16.0,6,18,2,1,25156.1,20921.71,184,61,Bulutlu,0,0,1.46,89.64,9.79,1.51,12.61,17.0,48.27,47.37
2026-02-18,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,483,461,16,22,6,1.32,25,10,10,1,9.8,2,16,1,1,24873.25,19846.9,261,83,Açık,0,0,1.4,95.45,4.55,1.24,4.34,18.44,48.3,51.5
2026-02-18,S005,İzmir Konak,İzmir,Konak,Merkez,459,427,21,27,11,1.56,23,9,9,0,8.3,1,16,2,1,21736.43,17552.94,179,67,Açık,0,0,1.34,93.03,5.88,2.4,2.34,18.57,51.0,47.36
2026-02-18,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,339,319,13,13,7,1.35,19,7,7,0,3.2,3,10,2,1,15142.2,12721.13,110,59,Açık,0,0,1.06,94.1,3.83,2.06,9.4,16.79,48.43,44.67
2026-02-18,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,351,336,10,13,5,1.52,20,8,7,0,0.9,1,12,2,1,19532.98,15295.51,172,65,Açık,0,0,1.02,95.73,3.7,1.42,2.98,16.8,43.88,55.65
2026-02-18,S008,Konya Selçuklu,Konya,Selçuklu,Orta,284,266,13,15,5,1.5,16,6,5,1,10.3,3,7,2,1,13597.46,9895.48,155,76,Açık,0,0,0.85,93.66,5.28,1.76,11.28,16.62,47.33,47.88
2026-02-18,S009,Samsun İlkadım,Samsun,İlkadım,Orta,317,297,15,19,5,1.75,15,6,4,1,12.0,3,7,2,0,16940.72,14152.07,113,59,Açık,0,0,0.9,93.69,5.99,1.58,10.1,19.8,52.83,53.44
2026-02-18,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,308,254,48,51,6,2.53,14,5,4,1,15.6,8,31,1,1,14279.4,11508.29,126,62,Karlı,0,0,0.82,82.47,16.56,1.95,31.5,18.14,61.6,46.36
2026-02-19,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,442,409,27,28,6,1.8,24,9,10,2,17.8,3,13,2,1,24439.31,18747.73,236,124,Açık,0,0,1.31,92.53,6.33,1.36,7.33,17.04,49.11,55.29
2026-02-19,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,454,418,27,33,9,1.51,21,8,8,1,17.1,4,16,2,1,21458.52,17481.69,175,55,Açık,0,0,1.33,92.07,7.27,1.98,9.57,19.9,56.75,47.27
2026-02-19,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,486,461,16,15,9,1.44,28,11,12,1,6.9,1,9,2,1,26885.22,21105.56,216,96,Açık,0,0,1.46,94.86,3.09,1.85,2.17,16.46,44.18,55.32
2026-02-19,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,438,403,27,35,8,1.69,25,10,10,0,2.6,6,24,2,1,20438.57,16419.79,182,56,Yağmurlu,0,0,1.33,92.01,7.99,1.83,14.89,16.12,43.8,46.66
2026-02-19,S005,İzmir Konak,İzmir,Konak,Merkez,431,400,25,32,6,1.25,23,9,9,2,14.6,3,6,1,1,19111.46,15385.48,186,92,Açık,0,0,1.21,92.81,7.42,1.39,7.5,17.39,47.89,44.34
2026-02-19,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,378,349,23,29,6,1.65,19,7,7,1,13.9,3,9,1,1,20403.45,16696.77,146,70,Açık,0,0,1.07,92.33,7.67,1.59,8.6,18.37,54.0,53.98
2026-02-19,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,365,338,18,21,9,1.39,20,8,7,1,3.7,4,13,1,1,16067.53,12377.64,188,65,Açık,0,0,1.15,92.6,5.75,2.47,11.83,16.9,45.62,44.02
2026-02-19,S008,Konya Selçuklu,Konya,Selçuklu,Orta,358,321,30,33,7,1.64,16,6,5,1,14.4,5,7,1,1,17607.0,15029.81,148,45,Açık,0,0,0.96,89.66,9.22,1.96,15.58,20.06,59.67,49.18
2026-02-19,S009,Samsun İlkadım,Samsun,İlkadım,Orta,294,262,26,28,6,1.77,15,6,4,2,16.9,5,9,2,1,13964.26,11526.83,96,48,Açık,0,0,0.88,89.12,9.52,2.04,19.08,17.47,49.0,47.5
2026-02-19,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,338,283,49,55,6,2.34,14,5,4,0,10.8,10,36,1,1,17001.36,13379.8,177,85,Karlı,0,0,0.92,83.73,16.27,1.78,35.34,20.21,67.6,50.3
2026-02-20,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,441,396,41,39,4,1.64,24,9,10,3,24.2,7,15,2,1,22791.71,18704.94,195,59,Bulutlu,0,0,1.37,89.8,8.84,0.91,17.68,16.5,49.0,51.68
2026-02-20,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,405,367,27,30,11,1.47,21,8,8,1,12.2,3,11,2,2,19565.95,15199.96,165,86,Bulutlu,0,0,1.18,90.62,7.41,2.72,8.17,17.48,50.62,48.31
2026-02-20,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,461,437,14,19,10,1.27,28,11,12,0,1.4,3,10,2,1,21439.54,17828.41,179,70,Açık,0,0,1.44,94.79,4.12,2.17,6.86,15.61,41.91,46.51
2026-02-20,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,475,442,21,24,12,1.29,25,10,10,2,16.7,2,13,1,2,23644.48,19905.47,185,64,Açık,0,0,1.34,93.05,5.05,2.53,4.52,17.68,47.5,49.78
2026-02-20,S005,İzmir Konak,İzmir,Konak,Merkez,409,376,26,28,7,1.7,23,9,9,3,19.4,2,10,1,0,21964.25,17587.14,179,58,Açık,0,0,1.15,91.93,6.85,1.71,5.32,16.35,45.44,53.7
2026-02-20,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,347,311,29,30,7,1.51,19,7,7,2,20.2,5,9,1,1,15404.94,12032.49,155,62,Açık,0,0,1.05,89.63,8.65,2.02,16.08,16.37,49.57,44.39
2026-02-20,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,470,409,50,54,11,1.61,20,8,7,2,26.8,9,11,2,1,25970.97,19525.59,240,131,Açık,0,0,1.3,87.02,11.49,2.34,22.0,20.45,58.75,55.26
2026-02-20,S008,Konya Selçuklu,Konya,Selçuklu,Orta,339,296,34,36,9,1.93,16,6,5,2,24.1,4,10,1,0,16605.76,13584.93,119,51,Açık,0,0,0.95,87.32,10.62,2.65,13.51,18.5,56.5,48.98
2026-02-20,S009,Samsun İlkadım,Samsun,İlkadım,Orta,303,289,10,15,4,1.53,15,6,4,1,10.1,2,4,2,1,14248.67,11944.42,99,42,Açık,0,0,0.84,95.38,4.95,1.32,6.92,19.27,50.5,47.03
2026-02-20,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,253,227,24,26,2,1.92,14,5,4,2,16.4,2,8,0,1,10918.1,8391.5,107,37,Açık,0,0,0.69,89.72,10.28,0.79,8.81,16.21,50.6,43.15
2026-02-21,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,195,182,9,8,4,1.13,24,9,10,2,0.0,1,4,1,1,9134.25,7405.04,70,32,Açık,0,0,1.34,93.33,4.1,2.05,5.49,7.58,21.67,46.84
2026-02-21,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,196,184,9,11,3,1.39,21,8,8,3,0.4,3,4,1,0,9565.54,8044.42,75,23,Bulutlu,0,0,1.15,93.88,5.61,1.53,16.3,8.76,24.5,48.8
2026-02-21,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,226,217,6,5,3,1.3,28,11,12,0,0.0,1,8,0,1,11593.89,9508.85,97,53,Açık,0,0,1.51,96.02,2.21,1.33,4.61,7.75,20.55,51.3
2026-02-21,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,256,241,10,12,5,1.59,25,10,10,2,0.0,3,8,2,1,13863.83,10814.26,115,61,Açık,0,0,1.37,94.14,4.69,1.95,12.45,9.64,25.6,54.16
2026-02-21,S005,İzmir Konak,İzmir,Konak,Merkez,132,124,5,6,3,1.29,23,9,9,2,0.0,1,4,1,0,7000.07,5755.13,53,26,Açık,0,0,1.09,93.94,4.55,2.27,8.06,5.39,14.67,53.03
2026-02-21,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,162,155,5,6,2,1.31,19,7,7,3,1.2,1,3,1,0,8409.01,7128.08,56,25,Açık,0,0,0.98,95.68,3.7,1.23,6.45,8.16,23.14,51.91
2026-02-21,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,166,149,13,14,4,1.73,20,8,7,1,0.0,3,11,1,0,6770.97,5527.05,58,27,Yağmurlu,0,0,1.24,89.76,8.43,2.41,20.13,7.45,20.75,40.79
2026-02-21,S008,Konya Selçuklu,Konya,Selçuklu,Orta,154,143,9,10,2,1.39,16,6,5,0,0.0,0,5,0,1,8361.13,6833.22,83,31,Bulutlu,0,0,0.88,92.86,6.49,1.3,0.0,8.94,25.67,54.29
2026-02-21,S009,Samsun İlkadım,Samsun,İlkadım,Orta,132,126,4,7,2,1.62,15,6,4,1,0.0,2,4,0,0,6833.97,5606.82,48,22,Bulutlu,0,0,0.89,95.45,5.3,1.52,15.87,8.4,22.0,51.77
2026-02-21,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,140,133,5,7,2,1.52,14,5,4,0,0.0,0,2,1,0,7000.36,5657.48,61,22,Açık,0,0,0.73,95.0,5.0,1.43,0.0,9.5,28.0,50.0
2026-02-22,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,181,170,7,10,4,1.34,24,9,10,1,0.0,3,4,0,1,9328.31,7685.2,91,33,Açık,0,0,1.24,93.92,5.52,2.21,17.65,7.08,20.11,51.54
2026-02-22,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,168,155,8,10,5,1.4,21,8,8,0,0.0,1,5,1,0,7374.7,6121.69,61,28,Açık,0,0,1.01,92.26,5.95,2.98,6.45,7.38,21.0,43.9
2026-02-22,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,209,196,9,11,4,1.3,28,11,12,2,0.0,1,5,0,0,10422.34,8010.78,113,55,Açık,0,0,1.37,93.78,5.26,1.91,5.1,7.0,19.0,49.87
2026-02-22,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,204,197,5,6,2,1.39,25,10,10,0,0.0,1,6,1,0,9604.94,7419.7,86,31,Açık,0,0,1.23,96.57,2.94,0.98,5.08,7.88,20.4,47.08
2026-02-22,S005,İzmir Konak,İzmir,Konak,Merkez,196,186,7,7,3,1.5,23,9,9,0,0.0,3,4,1,1,9773.33,7832.26,98,48,Açık,0,0,1.28,94.9,3.57,1.53,16.13,8.09,21.78,49.86
2026-02-22,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,195,183,8,10,4,1.4,19,7,7,2,0.0,0,5,1,0,8684.59,7483.62,66,28,Açık,0,0,1.21,93.85,5.13,2.05,0.0,9.63,27.86,44.54
2026-02-22,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,172,164,5,5,3,1.48,20,8,7,0,0.0,3,5,0,0,9284.52,7645.27,94,32,Açık,0,0,1.11,95.35,2.91,1.74,18.29,8.2,21.5,53.98
2026-02-22,S008,Konya Selçuklu,Konya,Selçuklu,Orta,153,142,7,9,4,1.47,16,6,5,1,0.0,3,4,0,1,6357.6,5183.04,63,21,Açık,0,0,0.85,92.81,5.88,2.61,21.13,8.88,25.5,41.55
2026-02-22,S009,Samsun İlkadım,Samsun,İlkadım,Orta,188,176,7,10,5,1.36,15,6,4,0,0.0,1,5,1,1,9286.0,6672.8,100,52,Açık,0,0,0.9,93.62,5.32,2.66,5.68,11.73,31.33,49.39
2026-02-22,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,119,110,6,7,3,1.37,14,5,4,0,0.0,0,3,0,0,6000.26,4841.39,43,21,Açık,0,0,0.81,92.44,5.88,2.52,0.0,7.86,23.8,50.42
2026-02-23,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,533,447,75,84,11,2.49,24,9,10,3,37.6,13,38,2,1,23174.69,18065.71,221,115,Yağmurlu,0,0,1.26,83.86,15.76,2.06,29.08,18.62,59.22,43.48
2026-02-23,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,493,417,68,73,8,2.16,21,8,8,3,36.0,8,17,1,2,25080.37,19312.12,270,95,Açık,0,0,1.18,84.58,14.81,1.62,19.18,19.86,61.62,50.87
2026-02-23,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,626,556,59,58,11,1.7,28,11,12,3,32.8,7,18,1,1,30884.39,23227.92,335,182,Açık,0,0,1.5,88.82,9.27,1.76,12.59,19.86,56.91,49.34
2026-02-23,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,522,482,27,34,13,1.5,25,10,10,1,14.3,5,16,1,1,24642.23,20562.46,182,71,Açık,0,0,1.25,92.34,6.51,2.49,10.37,19.28,52.2,47.21
2026-02-23,S005,İzmir Konak,İzmir,Konak,Merkez,520,454,53,56,13,1.64,23,9,9,3,36.2,7,13,3,1,23717.76,17889.5,269,97,Açık,0,0,1.25,87.31,10.77,2.5,15.42,19.74,57.78,45.61
2026-02-23,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,440,362,67,67,11,2.28,19,7,7,3,40.2,11,13,2,2,21819.25,15903.49,228,92,Açık,0,0,1.06,82.27,15.23,2.5,30.39,19.05,62.86,49.59
2026-02-23,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,437,381,45,49,11,1.92,20,8,7,2,21.2,8,15,2,2,19748.09,16180.5,191,96,Bulutlu,0,0,1.06,87.19,11.21,2.52,21.0,19.05,54.62,45.19
2026-02-23,S008,Konya Selçuklu,Konya,Selçuklu,Orta,367,294,68,72,5,2.15,16,6,5,3,39.4,9,8,1,1,16551.96,13797.09,155,59,Açık,0,0,0.95,80.11,19.62,1.36,30.61,18.38,61.17,45.1
2026-02-23,S009,Samsun İlkadım,Samsun,İlkadım,Orta,356,328,22,25,6,1.47,15,6,4,0,9.5,3,9,2,1,16498.0,12792.71,173,64,Açık,0,0,0.87,92.13,7.02,1.69,9.15,21.87,59.33,46.34
2026-02-23,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,315,252,56,61,7,2.52,14,5,4,1,18.2,10,34,2,1,13266.98,9372.7,145,69,Karlı,0,0,0.82,80.0,19.37,2.22,39.68,18.0,63.0,42.12
2026-02-24,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,429,400,24,28,5,1.44,24,9,10,2,14.7,5,8,2,1,20955.24,16524.25,160,82,Açık,0,0,1.31,93.24,6.53,1.17,12.5,16.67,47.67,48.85
2026-02-24,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,450,420,20,18,10,1.31,21,8,8,0,8.6,3,10,1,1,20810.36,15594.44,226,121,Bulutlu,0,0,1.27,93.33,4.0,2.22,7.14,20.0,56.25,46.25
2026-02-24,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,454,411,38,51,5,1.66,28,11,12,3,14.7,8,28,1,1,24028.6,19514.35,180,85,Yağmurlu,0,0,1.3,90.53,11.23,1.1,19.46,14.68,41.27,52.93
2026-02-24,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,445,414,21,26,10,1.41,25,10,10,1,7.9,3,10,3,1,23005.48,19259.67,153,55,Açık,0,0,1.2,93.03,5.84,2.25,7.25,16.56,44.5,51.7
2026-02-24,S005,İzmir Konak,İzmir,Konak,Merkez,437,413,18,23,6,1.41,23,9,9,1,9.9,5,10,2,1,21275.9,16689.78,169,79,Açık,0,0,1.23,94.51,5.26,1.37,12.11,17.96,48.56,48.69
2026-02-24,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,387,330,49,50,8,2.07,19,7,7,2,21.1,7,23,1,1,17240.0,13441.28,153,73,Yağmurlu,0,0,1.04,85.27,12.92,2.07,21.21,17.37,55.29,44.55
2026-02-24,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,384,365,12,16,7,1.52,20,8,7,0,3.6,4,14,2,1,19705.59,15208.49,211,68,Bulutlu,0,0,1.08,95.05,4.17,1.82,10.96,18.25,48.0,51.32
2026-02-24,S008,Konya Selçuklu,Konya,Selçuklu,Orta,412,339,62,65,11,2.17,16,6,5,1,18.3,8,24,1,1,18530.78,13417.12,199,99,Yağmurlu,0,0,1.04,82.28,15.78,2.67,23.6,21.19,68.67,44.98
2026-02-24,S009,Samsun İlkadım,Samsun,İlkadım,Orta,297,267,22,25,8,1.78,15,6,4,2,14.2,3,8,1,1,13995.32,11128.83,141,59,Açık,0,0,0.81,89.9,8.42,2.69,11.24,17.8,49.5,47.12
2026-02-24,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,222,203,16,18,3,1.74,14,5,4,2,16.0,3,5,1,0,9971.35,8008.55,74,29,Açık,0,0,0.68,91.44,8.11,1.35,14.78,14.5,44.4,44.92
2026-02-25,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,374,345,25,30,4,1.51,24,9,10,3,15.3,3,7,2,1,18032.77,14330.53,175,66,Bulutlu,0,0,1.18,92.25,8.02,1.07,8.7,14.38,41.56,48.22
2026-02-25,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,437,387,42,43,8,1.58,21,8,8,2,22.2,5,8,3,0,18488.65,14646.72,192,59,Açık,0,0,1.25,88.56,9.84,1.83,12.92,18.43,54.62,42.31
2026-02-25,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,445,429,11,13,5,1.29,28,11,12,2,8.1,1,5,2,1,21787.39,16113.46,241,95,Açık,0,0,1.29,96.4,2.92,1.12,2.33,15.32,40.45,48.96
2026-02-25,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,482,454,17,23,11,1.29,25,10,10,1,9.3,5,16,2,1,25489.34,19998.72,204,96,Açık,0,0,1.34,94.19,4.77,2.28,11.01,18.16,48.2,52.88
2026-02-25,S005,İzmir Konak,İzmir,Konak,Merkez,450,417,25,33,8,1.51,23,9,9,1,11.0,3,12,1,1,21337.84,16131.79,247,123,Açık,0,0,1.34,92.67,7.33,1.78,7.19,18.13,50.0,47.42
2026-02-25,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,336,312,19,20,5,1.4,19,7,7,1,12.9,4,11,0,1,15424.51,12758.94,129,67,Açık,0,0,1.01,92.86,5.95,1.49,12.82,16.42,48.0,45.91
2026-02-25,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,355,318,29,28,8,1.78,20,8,7,3,19.4,4,10,2,1,15887.7,12159.02,139,59,Açık,0,0,1.0,89.58,7.89,2.25,12.58,15.9,44.38,44.75
2026-02-25,S008,Konya Selçuklu,Konya,Selçuklu,Orta,320,291,22,25,7,1.58,16,6,5,1,11.7,3,9,1,1,16891.37,13362.57,126,62,Bulutlu,0,0,0.93,90.94,7.81,2.19,10.31,18.19,53.33,52.79
2026-02-25,S009,Samsun İlkadım,Samsun,İlkadım,Orta,304,263,36,37,5,2.12,15,6,4,2,17.0,5,18,1,1,13431.67,10319.48,143,57,Yağmurlu,0,0,0.91,86.51,12.17,1.64,19.01,17.53,50.67,44.18
2026-02-25,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,288,203,81,69,4,4.38,14,5,4,4,99.4,8,9,1,1,11177.34,8788.47,113,37,Açık,0,0,0.73,70.49,23.96,1.39,39.41,14.5,57.6,38.81
2026-02-26,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,496,454,36,41,6,1.46,24,9,10,1,16.2,6,11,2,2,26194.65,21306.77,221,80,Bulutlu,0,0,1.43,91.53,8.27,1.21,13.22,18.92,55.11,52.81
2026-02-26,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,347,326,18,18,3,1.36,21,8,8,1,6.3,2,13,1,1,16316.56,13398.82,158,49,Bulutlu,0,0,1.07,93.95,5.19,0.86,6.13,15.52,43.38,47.02
2026-02-26,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,483,445,28,31,10,1.42,28,11,12,2,12.6,4,11,1,1,23931.31,19349.58,225,103,Bulutlu,0,0,1.42,92.13,6.42,2.07,8.99,15.89,43.91,49.55
2026-02-26,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,432,392,33,37,7,1.7,25,10,10,1,7.3,7,29,2,1,21108.0,15969.89,230,75,Yağmurlu,0,0,1.24,90.74,8.56,1.62,17.86,15.68,43.2,48.86
2026-02-26,S005,İzmir Konak,İzmir,Konak,Merkez,391,352,32,34,7,1.66,23,9,9,0,3.3,8,26,0,1,17037.92,13680.37,137,55,Yağmurlu,0,0,1.18,90.03,8.7,1.79,22.73,15.3,43.44,43.58
2026-02-26,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,321,286,30,31,5,1.92,19,7,7,3,23.3,4,9,1,1,16189.14,13519.71,120,37,Açık,0,0,1.0,89.1,9.66,1.56,13.99,15.05,45.86,50.43
2026-02-26,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,422,401,15,16,6,1.56,20,8,7,0,7.9,4,11,2,1,21397.47,18016.32,149,66,Açık,0,0,1.18,95.02,3.79,1.42,9.98,20.05,52.75,50.7
2026-02-26,S008,Konya Selçuklu,Konya,Selçuklu,Orta,290,249,34,35,7,1.97,16,6,5,2,15.4,7,18,1,0,12940.13,9198.65,141,52,Yağmurlu,0,0,0.9,85.86,12.07,2.41,28.11,15.56,48.33,44.62
2026-02-26,S009,Samsun İlkadım,Samsun,İlkadım,Orta,202,182,14,14,6,1.67,15,6,4,2,7.5,3,11,1,1,8784.18,7285.42,72,33,Yağmurlu,0,0,0.66,90.1,6.93,2.97,16.48,12.13,33.67,43.49
2026-02-26,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,224,190,30,29,4,2.49,14,5,4,1,6.1,6,26,0,1,9432.49,7081.03,115,44,Karlı,0,0,0.71,84.82,12.95,1.79,31.58,13.57,44.8,42.11
2026-02-27,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,422,392,20,28,10,1.7,24,9,10,1,10.1,5,18,1,1,23063.57,18655.97,224,87,Bulutlu,0,0,1.18,92.89,6.64,2.37,12.76,16.33,46.89,54.65
